"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"
"21"	0.0377360879284752	0.000217844884455915	0.00313528442115255	0.000396532799031289	-0.000258238082088601	0.000369135886814645	0.000221375436717117	0.000131676871629553	-0.000141294864445439	0.000136853441363182	-0.000291850774888535	-0.000185150793727099	0.000295501026687376	3.34498039142606e-05	-2.86153158619532e-05	0.000129969924414083	-0.000222674988667911	-0.000124797453636096	-7.56453251898381e-06	-0.000133475647764308	-1.81805503823882e-05	-0.000546649661338049	-7.8609722670991e-06	0.0056122651045601	-0.0026776025394162	0.00402591913925253	0.00152870046950319	0.0033435858405982	-0.0011610914697168	-0.00212240782762044
"22"	0.0373856749238367	0.000234159624143798	0.00317563812625947	0.000541148804809938	-0.000140997215146282	0.000204813109114138	0.000135388066074301	0.000107523678022409	-1.49421104716541e-05	0.000282300668647767	-0.000224222346997761	-0.000300384566014657	0.000252372877546782	-0.000183236342221655	5.2494340404461e-05	1.35345829441035e-05	-0.000315320515347421	-3.96537944772664e-05	-0.000263439762009293	-0.000134128281196994	-0.000209806000760758	-0.000762223896321851	0.00147887821189717	0.00244894074408286	-0.000929627293476757	-0.000736799690270736	-0.00306852015765918	-0.0026300316471595	-0.000293969406915261	0.00233112905498462
"23"	0.0373981711567642	0.000343523412172783	0.00318969436979499	0.000582926764097459	-0.00023691524355534	0.000110302188159101	5.36271979079563e-05	0.000198864430886748	-2.95891550168154e-05	0.000229770793182851	-0.000235146152189495	-6.66447104283361e-05	0.000204282659011351	-0.000138891176024448	6.29591226747401e-05	-1.21343007044649e-05	-0.000261463225508556	0.00019861727239371	-0.000321778802099283	-9.26659109642085e-05	-0.00053722645788038	-0.000882476818692169	0.00270685400327614	0.00136843445734563	-0.000486134804189658	-0.00286373052498909	-0.0025961529565161	-0.00243274552958772	-0.00152536771589672	-0.000588301799033342
"24"	-0.039822306373193	-0.00927544397876228	0.00179806119048158	0.0021802193010442	0.00206627384751181	-0.0010625073861976	0.00739496443860693	-0.00165849338145898	-0.0101148607583112	-0.000150633374275898	-0.00207269302914543	0.0018767576434205	-0.00246252099140881	0.0041700357794921	-0.00244498140198032	-0.00163449329001749	0.00316052625764797	0.00452046141174704	-0.00206313799300187	-0.00151501923901359	-0.00493839498975151	0.00680564666614972	0.00176065198871891	0.000398769505722162	0.000100462338404633	0.000281684620247269	9.81074830890895e-05	-0.000105221466359467	0.000200343429486433	1.07529901244513e-05
"25"	-0.040828723310683	0.0102116189303316	-0.00344598226156405	0.0161669855453033	-0.00178024416775421	-0.00680615620352751	-6.32333979923674e-05	0.00139332077562302	0.000248899237901359	0.000790454838340808	-0.00230430357122712	-0.000927535996832588	0.00118568994126746	0.000582206211414429	-0.00137470645885459	-0.000767765574779943	0.000361401611728685	-0.000806057793549844	-0.00039009830412213	-0.000199164365301905	-0.000482653315831898	-0.000269482480315859	-0.000258217337143819	9.59389386757102e-06	0.000185115363152857	-7.86989235219991e-05	0.000128006675957941	-1.49919230664809e-05	-0.000121056853262908	0.000119328002816593
"26"	-0.039659364880583	0.000225555122686082	-0.000664191141268015	-0.00182518536162307	-0.00580918924657481	0.00700235371566887	-0.00114359263999505	-0.00209685469010816	0.00284542867753587	-0.00279456462833865	-0.0105721580326765	-0.00372204463927786	-0.00563241418828431	-0.0033801299246965	0.00344914075844959	-0.000608605655259409	0.000540986559379555	0.00125221718149149	-0.00545108657882628	-0.000504151852943816	-0.0051514265338911	-0.00327429172919974	-0.00217198182567617	-0.000679073907808546	-0.000707685790095549	-0.000137986212587198	0.000192696394577938	-8.22442140635945e-06	-2.05735421989577e-05	2.59097363364646e-05
"27"	0.0376007863434098	0.000360545216306211	0.00294292106571074	0.000524240546190624	-0.000254015403016625	0.000282278061907862	0.000100543846202782	0.000172310834687965	1.08346157438099e-05	0.000230948106425272	-0.000131934332336808	-0.000105812623536228	0.000191058699231162	-6.45991567754974e-05	1.43070848352598e-05	-4.68048935783633e-05	-0.00032886732447816	0.000186934870666653	-0.000196174879547049	-0.000119783684892948	-0.000561496716104378	-0.000851585487017624	0.00267818858986049	-0.000280260266178686	0.000220257440885402	-0.00303644498693176	-0.00282003562424512	-0.00243219620696302	-0.00106165854635253	-0.00214128350624855
"28"	0.0360106596237309	0.00125724193951926	0.00512961914443866	0.000293475879128759	-1.90064785479235e-05	0.00011033185163962	-1.38539698492453e-05	-4.93382941044729e-05	2.31304417633237e-05	-0.000111213401509229	0.000162448235572806	5.67986350619916e-05	-0.00023623128679249	7.22693034609178e-05	-6.03324330485523e-05	-1.18944940109429e-05	0.00027054745831783	-0.000127591321854237	0.000381692767578237	0.000116651299677239	0.000391744727407602	0.00121929827999137	-0.0027628432573102	-0.00566494291661426	0.00254199578973724	0.00244146232118103	-0.00079162977061978	3.7895600169902e-05	0.000500044038126648	0.000378169538423698
"29"	0.0362876229035826	0.00137820595168658	0.00554430963002217	0.000219837244486621	-6.26328106865877e-05	0.000101027940569802	-2.23357822078903e-05	1.65314850925481e-05	0.000108688428658993	-0.000101166836563421	9.23317182470095e-05	0.000107316207316901	-0.000179159603184174	5.66433311143651e-05	-5.78123604041273e-05	3.74223816674402e-06	0.000225821587781479	-0.000208459706266988	0.000283880238649553	0.000147805374007675	0.000368227792226656	0.00103235548349072	-0.00277272705052577	-0.00437438725203861	0.00196807619780658	0.00344060617965098	-0.00190953898291336	-0.000738157231152488	-0.000226488308018785	-0.000215758360761442
"30"	0.0361766514937808	0.00135795631228677	0.00501040622156774	0.000246376378300278	-8.02148254183769e-05	3.23973162914126e-05	4.58634455447341e-05	3.89906308503646e-05	5.97115436624316e-05	1.64931426046703e-05	4.58382535796831e-05	-0.000110712467617459	-7.12810028716016e-05	8.3691753947903e-05	3.71838638896452e-05	0.000111256037613595	5.05690435681988e-05	-7.75882111478047e-05	7.97897575042983e-05	2.99227820932931e-05	0.000130765012003342	0.000311048348051479	-0.00115018240717219	0.000971950920514139	-0.000421491323275243	0.000554431329604171	0.000353323434133008	-0.000320031041708743	0.000284750011239106	0.00144678404125186
"31"	0.0361362922466474	0.00123539038262658	0.00462589775883659	0.000102781951764717	-8.84048749425856e-05	7.17630772821398e-05	-5.26162011529923e-05	-3.46499426498914e-05	3.05551285669908e-05	-0.000136751990770578	0.000125097342853166	-2.49105202847258e-05	-0.000192704860088136	0.000127204146770033	7.28488804597186e-07	5.66124398641984e-06	0.000296176085917919	-0.000153096477852981	0.0002997937718154	0.000108716145846399	0.000469221091068952	0.00123043454503017	-0.00298596988210993	-0.00436474343296256	0.00193818925446408	0.00348756665321372	-0.000878835913371538	-0.000725824912253236	-0.000147212379242169	7.69790696167105e-06
"32"	0.036335662441395	0.00134031818093547	0.00500844633011366	0.000275596781954413	-7.77254308135795e-05	1.57572127315211e-05	2.20295089315638e-05	3.60355712656105e-05	3.90812298114517e-05	-0.000120408004566621	0.0001030888683131	-1.61421914299077e-05	-0.000116864308377317	0.000130727240619804	-2.28172113893805e-05	-7.54682336791598e-05	0.000326501925986354	8.90921820750763e-05	0.000199286672675662	7.66214838615875e-06	0.000587457264354593	0.00127527873662117	-0.00352555528995053	0.00134128844750052	-0.000520917980503281	-0.0044682767974085	0.00507963465854533	0.00239486323008095	0.000100889326698466	-0.000765156051902986
"33"	0.0362652186742013	0.00150127344306765	0.00572669991456307	0.000354896072889595	-5.24440119816136e-05	8.28895439597883e-05	5.21364055193418e-05	6.86611549229788e-05	1.70790566305032e-06	-0.00014786444170825	0.000100424833000896	4.47319537631948e-05	-0.000122109635782482	0.000151119450462123	-1.80103445851334e-05	-9.05629159911596e-05	0.000251869800563687	1.21507743455594e-05	0.000277949274075768	1.68861149962393e-05	0.000593134926958028	0.0012710224121546	-0.00372716909273019	0.00028928581193563	-8.43368714988028e-06	-0.00331459023342395	0.00363862735763474	0.00153079284334212	0.000330522811256908	-3.43620087302331e-05
"34"	0.03599677151771	0.00117549013741748	0.00460600832641331	0.000271757399744284	-8.62937489602321e-05	4.49182287293709e-05	5.13969597530516e-05	-2.08019032217581e-06	3.0340549671437e-05	6.45743283189058e-06	7.63175656149829e-05	7.82374962798628e-06	-7.63548700947815e-05	-5.49949189693059e-05	-2.28280801763905e-05	-2.99226624295265e-05	5.27269353432927e-05	-5.70748468051995e-05	7.87849174066634e-05	3.07910349206793e-05	0.000200846285601065	0.000422699642334476	-0.0010711174543557	-0.000360416956622433	0.000121729054487143	-0.000369570344814213	0.000987940089939984	0.00064395899445599	0.000617318768772174	-0.00138999221257486
"35"	0.0360824421819593	0.00137836435689402	0.00472095375933733	0.000294289002861124	-2.69938237067616e-05	-3.23854069970818e-05	-9.02405788441355e-06	9.29419945394667e-06	-3.83503434116637e-05	-4.14756490766429e-05	8.11959557645349e-05	-1.46632111223377e-05	-3.527144256596e-05	9.10841536772196e-05	-6.12257907736955e-05	-2.73889695938593e-05	0.000154057546893563	-1.82866505529269e-05	0.000142006746057825	3.99963611872586e-06	0.000252641113509892	0.000471147304429869	-0.00153595067086743	0.000812986356235234	-0.000242260646869098	-0.0017247917990107	0.00105932043958637	-0.000630839937698413	0.000613708523321302	0.00239250311765914
"36"	0.0363435089514557	0.0011439043146021	0.00452739589767057	0.000315338234010817	-6.01461795071772e-05	7.31753221231683e-05	7.0789806765393e-05	2.9085513327157e-05	-2.45974005745597e-05	-9.00481059621737e-05	-2.85683528804148e-05	-6.11624449959545e-05	2.25607416555024e-05	0.000156030083831955	-1.6044154602111e-05	-5.85276623433983e-05	6.28698993993603e-05	-0.000108955621032326	0.000109679285911586	4.70044155865578e-05	0.000222420596149925	0.000266367362578361	-0.00118187560550866	0.000930302031075188	-0.000315765962912402	0.00291601877087344	3.26134619847309e-05	0.000454966236659047	-0.000956655485161116	0.00139282771449544
"37"	0.0366925183859829	0.00112986920186144	0.00341044801251428	0.000104423695976772	4.08053469597313e-06	-3.38840577557992e-05	6.36903195425063e-06	-1.78655120655044e-05	7.06318280364964e-05	9.05458543103918e-05	0.000131110148476131	5.87491947949317e-05	-0.000159370089206159	-0.000121181635017954	9.28214194500028e-05	-3.74901028788512e-05	0.000163418834399267	4.24188971928867e-05	-4.21816336446352e-05	1.23356527573814e-05	-0.0001631042946298	1.56090350378716e-05	0.000891812672719796	-0.00272786275380292	0.00122792844990231	-0.00348808670884192	-0.000281829388702993	-0.00132347094614582	9.15956106116603e-05	-0.00104539155039044
"38"	0.0370000597393926	0.00105972848783612	0.00329089095746719	8.96708833633876e-05	8.45495418844438e-05	-0.000117311086279392	-0.000145056213030623	4.41189421894908e-05	1.93914108019438e-05	5.16557844669597e-05	0.00020234145951368	8.94488847010254e-05	7.94399005743324e-05	-8.42080428548237e-05	-3.03954862744239e-05	-0.000100588597086861	7.09355922717791e-07	0.000156915071811176	-4.81149479103111e-05	5.13473387104018e-06	-0.000330269439821331	-0.000332046705909525	0.00163557769199592	2.72643952259889e-05	0.000126328516802572	-0.00446341402587469	-0.00124248336102376	-0.00163455033578261	-0.00233490525164694	-0.00230105927277093
"39"	0.0372918946919404	0.000921997638023861	0.00358137560504306	-7.50607668837154e-05	6.34321004023047e-06	9.40585748771752e-05	7.34393070658998e-05	-4.17070029664853e-05	2.67407072218145e-06	-2.95736063578579e-05	-0.000130500191067007	-0.000137637558875767	9.31821299545727e-06	3.1222061547848e-05	-5.93224530649798e-05	0.000153063125213735	-7.29350932901072e-05	-5.08820179127413e-05	8.8456936019078e-05	-4.94317227402674e-05	-3.82398045657645e-05	-0.000365272382864541	6.9165094968469e-06	0.0040537455136847	-0.00194457177989494	0.00449763479894176	-0.0001530217806621	0.00201089340787542	-0.00125153045337214	-0.00197062972967417
"40"	-0.0382547855337185	0.00500906597226975	0.000717505562703312	-0.00847929419158008	-0.00185402270910397	-0.0080533830127416	0.000242753560972492	-0.00250356860460537	-0.00343603157668828	-0.00237703305989759	-0.00173234925309389	-0.00099140102519652	0.00521641069056395	-0.00220358805852149	-0.00135013677720099	0.00176061857347622	0.00216318008972073	0.000205923995948916	0.0010817591558128	0.00401358997934201	0.000283370790510147	-0.00109273716050101	-0.000334810149676991	-0.00410469606729831	-0.00944183306995003	-0.000225755858475554	-0.000200565094258813	-0.000224219397124923	0.000146005651897667	-1.25804731653683e-05
"41"	-0.0388075615156298	0.0108994346914377	-0.00105468004338324	-0.0086138641921597	0.00741719192096004	0.00229972218764861	0.00380327282009562	0.00604566538231654	0.00153397752146415	0.00717899958716538	-0.00480111713206035	0.00246415625527962	-0.00228848872406106	0.00208260854001949	-0.00341116048174738	-0.00347791450826334	0.00211494788464169	-0.000647248575721009	0.00112452440875745	0.00189434538386876	0.00182392065254235	-0.00225948306241103	-0.000101344078047182	0.000275017444376732	0.000674564749861767	-4.79954516511771e-05	4.80926960063164e-05	-3.9151847681516e-05	-7.86045007410021e-05	2.52947664532537e-05
"42"	-0.037628712225352	0.00170919747905912	0.000490783626335813	0.002943250589824	-0.000734463820462468	-0.000397267431100036	-0.00320852152865837	-0.00361227152825126	-0.00108803679022961	-0.00319757259070043	0.00664178848393888	0.0058364284429056	-0.0101265658460963	-0.00229201077049363	0.0018439662801939	-0.00272006554833749	0.00749186339526691	0.000614336554417355	0.00313600087436586	0.00338770794902233	0.00151318450334059	-0.0034975363090846	0.000641122979051383	0.00032171520756758	-0.000174410846351471	0.000197311965594053	-1.228759274999e-05	-0.000112644132565073	2.99916371377485e-05	-9.91227771055289e-05
"43"	-0.0382343529028012	0.00548060538673474	-0.000111545997278135	-0.00585049587544685	-0.00258540579461032	-0.0044714918448183	-0.00214883224798402	0.00355278649760466	0.000450472173664372	0.0037929615031457	0.00600958433545222	-0.008649727710013	-0.00512747250427742	0.00718782939469878	0.00671024416902171	0.000459294506625794	-0.000595334809688694	-0.001696932357052	-0.00408531253241721	0.000844823478831131	0.000926605425531703	0.00290078238540518	0.00135176787843923	-0.000210060579593406	-0.000949739144166737	0.000126682527062977	-5.19090776802613e-05	2.98358990509377e-05	5.26918466316971e-05	2.66187861096534e-06
"44"	-0.0379909023308445	0.0166216564313557	-0.00227547179672604	-0.00247348416719872	0.0123877941888802	0.00582557247103984	0.00127687878921898	-0.000109287632222093	0.000306262416373663	0.00197988294316576	-0.000421208369198665	-0.00024846693800776	0.000891672355491885	-0.000905432484396362	-0.000812377459291025	0.000943493542901216	0.000208363211233318	0.000172267554108942	4.39192936968553e-05	0.000457827736866201	0.000289830604488455	0.000188387512642647	0.000214954524939139	8.33083163040063e-05	8.16919304158911e-05	4.52536643625652e-05	-5.78685196879178e-05	-2.02468456842837e-05	9.1804005584797e-05	-2.48215851074335e-05
"45"	-0.0380362162125349	0.00194964224905156	0.0014685457485406	-0.00948598708402162	-0.00242638415145581	-0.00815825774530237	-0.00218369201912137	-0.00234647775154617	-0.00216964404653407	-0.00325169395615224	-0.000912140830106528	-0.000588165826803283	0.00557565405766717	-0.00118529052153571	-0.00100201210853883	-0.000337020227895996	0.00218665936007919	-0.000462507917052843	-0.00314090401218721	0.00456442634937089	-0.000467634755802636	-0.00163929177516026	-4.01670985747687e-05	0.0038478615686299	0.00890841298634798	0.00019371790410183	0.000173305061560413	0.000117081489160085	2.97086075381234e-05	-2.14499537593884e-05
